est_diameter_min,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
0.5578982211,1.2474983468,34107.6160241147,9698707.999580543,18.39,True
0.3051792326,0.6824015094,76507.8437564338,54369873.41950474,19.7,True
0.160160338,0.358129403,63042.7171726624,62152097.70726739,21.1,True
0.2170475943,0.4853331752,51279.8489661388,56642543.81051591,20.44,True
0.1160259082,0.2594418179,81406.9548380185,35646224.62489122,21.8,True
0.1756123185,0.3926810818,49692.9223947985,46797222.41844186,20.9,True
0.3669061375,0.8204270649,48396.7590228014,9467578.25820524,19.3,True
0.7320739893,1.6369672047,80005.3363563394,58399155.09110475,17.8,True
0.1272198785,0.2844722965,41769.2123025322,56915372.44721522,21.6,True
0.2111324448,0.4721064988,23927.4077124078,60864553.33058393,20.5,True
0.1272198785,0.2844722965,19503.3486551599,62592171.57158062,21.6,True
0.1764229081,0.3944936153,44141.9486492131,30177245.30571198,20.89,True
0.1214940408,0.2716689341,54461.493860994,6824169.518949933,21.7,True
0.9173920592,2.0513510063,74857.9256738723,69439769.61295125,17.31,True
0.4836764882,1.0815335068,68758.6573361693,17652823.187051237,18.7,True
0.4041615334,0.9037326626,28744.6255815204,6853578.874454511,19.09,True
0.219055911,0.4898239078,80440.7643719863,33433493.507734444,20.42,True
0.1700415193,0.3802243961,76959.0237824006,28608258.491853964,20.97,True
0.219055911,0.4898239078,80440.7643305824,33433493.43293551,20.42,True
0.3051792326,0.6824015094,60645.2155867602,60951752.13383248,19.7,True
0.2597496533,0.580817882,50472.4647625477,19797899.639886677,20.05,True
0.4023045798,0.8995803882,80701.3132704162,57586075.39371223,19.1,True
0.1460679643,0.3266178974,118522.4622057122,58759082.509916745,21.3,True
0.1160259082,0.2594418179,44312.5891394773,34651651.609791525,21.8,True
0.2101623793,0.4699373665,34356.5322597202,49610341.48893252,20.51,True
0.1332155667,0.2978790628,38053.666833431,39204411.06986546,21.5,True
0.3080030213,0.6887156928,64782.2394033498,3318421.316151055,19.68,True
0.6089126221,1.3615700154,70003.2388071686,8793756.659872135,18.2,True
0.2424124811,0.5420507863,36010.0842570742,18572804.7893162,20.2,True
0.2160503512,0.4831032718,58289.3169279714,60768414.49878503,20.45,True
0.5656593584,1.2648527775,120899.4680002561,62587989.51824541,18.36,True
0.1684825693,0.3767384779,73852.0500689406,34418686.99070153,20.99,True
0.2347226375,0.5248557734,38549.7919723928,45666091.09704264,20.27,True
0.1453968429,0.3251172245,31105.0857088924,62593734.31581,21.31,True
0.160160338,0.358129403,54439.4897161117,30551278.472243927,21.1,True
0.1214940408,0.2716689341,57229.7025781292,4258234.300213421,21.7,True
0.1108038821,0.2477650126,60179.9513755288,43765306.55969722,21.9,True
0.6288614556,1.4061769631,130054.3179280171,21869870.650489867,18.13,True
0.3503926411,0.7835017643,43589.085431567,12071916.05799925,19.4,True
0.1108038821,0.2477650126,47666.009635636,20173993.442278937,21.9,True
1.2605351968,2.8186423881,44330.6176151011,3766666.919233671,16.62,True
0.1170994827,0.2618424035,56760.1645582238,1442515.951771732,21.78,True
0.1243240006,0.2779969165,22035.0564834454,69874066.80039379,21.65,True
0.2016299194,0.4508582062,76728.7785683048,42341162.228667215,20.6,True
0.3503926411,0.7835017643,88456.9174421522,67131256.5895536,19.4,True
0.2809020939,0.6281161771,37003.7513425414,28687311.825719107,19.88,True
0.2658,0.5943468684,24603.803768502,46446399.70551552,20.0,True
0.2783267681,0.6223575734,56195.3908809371,9360328.40364697,19.9,True
0.1756123185,0.3926810818,76098.8954792113,2168130.142833063,20.9,True
0.4212646106,0.9419763057,45329.3404192613,42504513.03477057,19.0,True
0.1214940408,0.2716689341,34590.4807144272,30282271.13361632,21.7,True
0.1529519353,0.3420109247,53057.7520847608,58089385.6090955,21.2,True
0.777239702,1.7379608086,60968.3262270851,32690481.54814551,17.67,True
0.9344476509,2.0894884689,63346.8401010551,66880821.33281352,17.27,True
0.1214940408,0.2716689341,53502.562055092,7198950.629952523,21.7,True
0.1272198785,0.2844722965,47845.3530483518,38030783.99016809,21.6,True
1.5224918504,3.4043952726,90978.2648066927,17838862.3352341,16.21,True
0.1677084622,0.3750075218,28785.3607453105,72383496.9438992,21.0,True
0.1332155667,0.2978790628,60946.0889868331,35130807.9774814,21.5,True
0.1748054532,0.3908768761,28785.3602048951,72383497.01869814,20.91,True
0.283501249,0.6339280645,70892.932971173,59836142.33943512,19.86,True
0.1272198785,0.2844722965,60055.8569082936,6669525.57815675,21.6,True
0.1058168859,0.2366137501,64736.8910554118,54328238.70166696,22.0,True
0.1838886721,0.411187571,36220.9031074364,42713329.58064496,20.8,True
0.4619074603,1.0328564805,66938.6521819876,27872937.41860088,18.8,True
0.1272198785,0.2844722965,81020.6769425422,53118666.15600725,21.6,True
0.2210828104,0.4943561926,51951.5041919288,24837999.967118185,20.4,True
0.1108038821,0.2477650126,107744.9074902846,9429469.083450172,21.9,True
0.1460679643,0.3266178974,34500.9576455864,5751910.225240724,21.3,True
0.1460679643,0.3266178974,36961.508630912,34460865.88575122,21.3,True
0.2914439045,0.6516883822,44093.9087256769,8472721.321308067,19.8,True
1.6617090174,3.7156943217,74739.5550832104,56724390.0767748,16.02,True
0.4411182,0.9863702813,89126.3390516482,73405446.02513379,18.9,True
0.1805323255,0.4036825521,26514.9437334004,36492471.78571975,20.84,True
0.1805323255,0.4036825521,26514.9332384969,36492469.79606808,20.84,True
0.1677084622,0.3750075218,49541.7240726678,10186798.531584265,21.0,True
0.1401376972,0.3133574171,48814.8985658056,46415231.094019525,21.39,True
0.1401376972,0.3133574171,48814.8985658056,46415231.094019525,21.39,True
0.2111324448,0.4721064988,45913.5345894725,66402469.337910846,20.5,True
0.3949616937,0.8831611957,118330.8480018515,71063298.88270448,19.14,True
0.096506147,0.2157943048,80312.6284981387,61171705.8671337,22.2,True
0.1661709017,0.3715694322,71312.8288263419,72436503.46350333,21.02,True
1.6089960451,3.5978245324,72152.2306873357,48512077.56756164,16.09,True
0.2424124811,0.5420507863,71452.1876297036,22653605.66353701,20.2,True
0.2658,0.5943468684,37882.9896727626,32719404.157060467,20.0,True
0.2707415909,0.6053966017,24603.4746275124,7525968.551895549,19.96,True
0.1394938229,0.3119176705,38428.4704528656,15228618.591049934,21.4,True
0.1616422833,0.3614431336,75866.9811931966,45916562.90054236,21.08,True
0.160160338,0.358129403,32989.2982716207,42865711.55676438,21.1,True
0.1925550782,0.4305662442,35348.0307865907,30451685.470506083,20.7,True
0.2954982931,0.6607542706,69815.8467937476,72077542.92564473,19.77,True
0.1394938229,0.3119176705,87161.6279031174,48199751.0839594,21.4,True
0.6615382752,1.4792445531,85364.9876752384,64438450.96273961,18.02,True
0.2111324448,0.4721064988,83801.5486503642,72558299.69134787,20.5,True
0.1187284988,0.2654849942,34395.7168006408,19634347.08609584,21.75,True
0.1226182113,0.2741826558,43943.2606065262,35683207.013529666,21.68,True
0.7665755735,1.7141150923,83118.6261621601,72140730.4330102,17.7,True
0.1925550782,0.4305662442,113063.2765534976,60684558.48986119,20.7,True
0.3471802221,0.776318577,39518.8308075884,34241958.305314705,19.42,True
0.1669379118,0.3732845187,44940.2116781146,35631227.1242682,21.01,True
0.1394938229,0.3119176705,26086.9779851036,62641947.65982018,21.4,True
0.1813656249,0.4055458661,24195.9335408564,18463239.21956948,20.83,True
0.1692602495,0.3784774237,36625.1476659631,10909063.19641672,20.98,True
0.5041444339,1.1273012246,66552.6662697856,43391710.57798056,18.61,True
0.2140695897,0.4786741544,67713.24632679,57885636.91546416,20.47,True
0.2658,0.5943468684,38751.4372486421,8615908.443865383,20.0,True
0.1460679643,0.3266178974,60798.7761577157,54355127.063785866,21.3,True
0.6376097899,1.4257388333,58352.1123272825,43563780.71089664,18.1,True
0.1543671822,0.3451755128,74672.0610005592,55529757.85543222,21.18,True
0.1058168859,0.2366137501,61223.3088592439,46533744.96507881,22.0,True
0.7844314124,1.7540419619,46308.7633450889,36143577.17990068,17.65,True
0.2597496533,0.580817882,98651.5612645194,36223234.6946834,20.05,True
0.1414343753,0.3162568776,96601.4829340758,68881930.12124512,21.37,True
0.1243240006,0.2779969165,59470.4837599024,60435356.12900693,21.65,True
0.1272198785,0.2844722965,62353.6313037444,8259812.256423663,21.6,True
0.1764229081,0.3944936153,35724.2028834211,57802840.64289162,20.89,True
0.235806068,0.5272783976,53349.9812543815,34423265.37367372,20.26,True
0.1925550782,0.4305662442,118232.7959217712,74504106.79973422,20.7,True
0.3520099801,0.7871182442,23425.9210390746,20696271.381036527,19.39,True
0.1010543415,0.2259643771,115653.3094527829,66831582.97411767,22.1,True
0.2538370294,0.5675968529,67663.6029372391,49607412.033522606,20.1,True
0.2914439045,0.6516883822,113252.901740604,18023991.120538864,19.8,True
0.1010543415,0.2259643771,55687.7441950337,19910728.687167443,22.1,True
0.1830437804,0.4092983358,123977.8236505316,54687988.188772365,20.81,True
0.7880521833,1.7621382518,50631.5296083661,33744155.281199105,17.64,True
0.1080823992,0.2416795918,49420.6757739918,28944342.79270834,21.954,True
0.1480999721,0.331161605,191176.4581960964,69215077.80095161,21.27,True
0.1160259082,0.2594418179,140800.9109039456,43403135.98066373,21.8,True
0.1970402621,0.4405954204,52669.9345012909,12008880.616868615,20.65,True
0.2538370294,0.5675968529,35472.5732709576,26402474.400584243,20.1,True
0.3346223745,0.7482383761,41891.0017732481,18827653.3926583,19.5,True
0.5553349116,1.2417666126,114996.474599035,58965439.45737132,18.4,True
0.1529519353,0.3420109247,45396.7565770645,26206813.31188021,21.2,True
0.1756123185,0.3926810818,74568.5120644884,62489524.933240965,20.9,True
0.3051792326,0.6824015094,107580.1854026135,69816220.49049942,19.7,True
0.1160259082,0.2594418179,132581.3631610759,71775506.45673151,21.8,True
0.6707411893,1.4998228946,47848.989339167,46875531.63754184,17.99,True
0.2658,0.5943468684,122156.7208845865,11844430.16170226,20.0,True
0.1847374636,0.4130855266,65234.0820719855,63118106.505069286,20.79,True
0.4023045798,0.8995803882,39110.0325330301,22586521.116698243,19.1,True
0.2914439045,0.6516883822,123914.4081594073,52227088.19268644,19.8,True
0.3051792326,0.6824015094,103846.3588444442,57666310.89482547,19.7,True
0.1301832102,0.2910985075,110895.2736861215,61051777.219098255,21.55,True
0.2016299194,0.4508582062,56633.4527209204,58975323.31384328,20.6,True
0.2111324448,0.4721064988,42875.2574619602,13606052.073348884,20.5,True
0.1830437804,0.4092983358,117846.6558304907,67390540.12647036,20.81,True
0.2016299194,0.4508582062,117111.2742528505,74179425.28236507,20.6,True
0.5656593584,1.2648527775,94522.2808183531,40684010.19436065,18.36,True
0.5303407233,1.1858779086,81577.711191897,5486020.02751073,18.5,True
0.2016299194,0.4508582062,56707.1436296462,47875070.47913726,20.6,True
0.5553349116,1.2417666126,90741.162077793,15419617.507014776,18.4,True
0.3503926411,0.7835017643,48063.7997650469,49581148.796023056,19.4,True
0.2016299194,0.4508582062,67577.3131554068,69993652.71970907,20.6,True
0.1160259082,0.2594418179,77839.8832134252,40471901.94183415,21.8,True
0.1272198785,0.2844722965,63782.8586316846,74581284.75974126,21.6,True
0.1108038821,0.2477650126,102384.4469205467,74476226.33446103,21.9,True
0.1160259082,0.2594418179,27121.7170887739,19837483.80476057,21.8,True
0.3065878759,0.6855513317,52358.6172502955,43234470.2763948,19.69,True
0.1214940408,0.2716689341,14755.0862196393,53529791.97976762,21.7,True
0.2658,0.5943468684,51647.0760311342,20675958.324017297,20.0,True
0.1214940408,0.2716689341,54733.6583925095,48162732.597354926,21.7,True
1.3018321019,2.9109850751,75845.6549905226,51422170.5700409,16.55,True
0.1899131235,0.4246586539,113569.8030239519,30054012.609200142,20.73,True
0.1460679643,0.3266178974,72563.554668623,57581944.024135366,21.3,True
0.2231284644,0.4989304142,29058.0256137167,47320669.13543819,20.38,True
0.4836764882,1.0815335068,101833.5690594122,70844185.33592054,18.7,True
0.477040198,1.0666943108,81930.0316328669,22473565.50961945,18.73,True
0.7023522477,1.57050737,53131.0175254044,44311742.684486434,17.89,True
0.1677084622,0.3750075218,46982.9302946568,11019166.301229924,21.0,True
0.9173920592,2.0513510063,81074.6440883672,54284857.53341543,17.31,True
0.3669061375,0.8204270649,14712.4517569474,33990048.50724939,19.3,True
0.2347226375,0.5248557734,29648.0122269389,46014205.75940666,20.27,True
0.5327886649,1.1913516723,120300.7446076237,29794570.64813905,18.49,True
0.1214940408,0.2716689341,102235.6002206909,13221470.13269218,21.7,True
0.2658,0.5943468684,109004.8729756432,74306058.33846201,20.0,True
0.1414343753,0.3162568776,29504.257192291,72373683.47322507,21.37,True
0.2016299194,0.4508582062,124443.9967010674,72028501.81174047,20.6,True
0.437074004,0.9773271842,61248.5764585585,69141424.32188241,18.92,True
0.1925550782,0.4305662442,23481.9591145852,24468258.568999305,20.7,True
0.1508533561,0.3373183589,115921.0399873799,66191577.76486105,21.23,True
0.2968622513,0.6638041738,107241.8979905024,40876796.93951008,19.76,True
0.1108038821,0.2477650126,60516.3007014948,23017819.629796416,21.9,True
0.2469192656,0.5521282628,112549.3515669805,50472441.0124524,20.16,True
0.5041444339,1.1273012246,85009.9546848258,43619778.30527334,18.61,True
0.5477154309,1.2247289359,120337.8011170297,9209169.001160337,18.43,True
0.185590173,0.4149922428,46889.3421603817,4296766.343267617,20.78,True
0.4212646106,0.9419763057,43410.9946837007,58433440.31990582,19.0,True
0.4041615334,0.9037326626,30926.0427063846,19103111.30168159,19.09,True
0.5451989071,1.2191018176,34866.1149139227,62321104.59939842,18.44,True
0.1394938229,0.3119176705,50032.7081186328,8773117.479496308,21.4,True
0.2101623793,0.4699373665,47301.909020716,22056196.20379485,20.51,True
0.1434019235,0.320656449,50032.7081318905,8773117.494456096,21.34,True
0.1209358264,0.2704207287,43681.2207981912,5200989.769660178,21.71,True
0.1243240006,0.2779969165,54380.8377122911,45956002.74835108,21.65,True
0.2424124811,0.5420507863,112136.3046487271,27044833.921279777,20.2,True
0.2424124811,0.5420507863,56132.1245848234,32825666.306641847,20.2,True
0.3180936332,0.7112789871,108011.895572542,23358222.28260536,19.61,True
0.1529519353,0.3420109247,67452.9322220543,61391124.65341158,21.2,True
1.2605351968,2.8186423881,37156.3851054809,60085976.197778,16.62,True
0.1638909515,0.3664713084,62500.9102750908,31507352.295981687,21.05,True
0.7630534787,1.7062394488,82974.741079055,15802703.050097449,17.71,True
2.0823559905,4.6562895481,81489.4916779012,28267949.12827675,15.53,True
0.2658,0.5943468684,35350.7547013885,22196337.66331683,20.0,True
0.1677084622,0.3750075218,77762.4136450938,8425516.715735296,21.0,True
0.2538370294,0.5675968529,56293.4420573094,35751512.18922892,20.1,True
0.3094246986,0.69189466,139963.5293396094,66245407.65618187,19.67,True
0.2492039814,0.5572370428,63794.1717089824,27215255.88958272,20.14,True
0.3009920165,0.6730386097,129477.5767454022,66605841.91257742,19.73,True
0.1677084622,0.3750075218,29185.8090297551,70493504.74097069,21.0,True
0.3536347843,0.7907514169,53512.1830658714,38265962.80733196,19.38,True
0.1067959975,0.2388031102,48959.8540465813,33488059.809530128,21.98,True
0.1756123185,0.3926810818,106864.254230031,65021634.57759178,20.9,True
0.1214940408,0.2716689341,34149.2688977775,31366457.745822333,21.7,True
0.1214940408,0.2716689341,34149.3773484939,31366501.20400357,21.7,True
0.1394938229,0.3119176705,95550.4277700574,20346210.8991774,21.4,True
0.4212646106,0.9419763057,100237.5746955292,69998443.23246093,19.0,True
0.1394938229,0.3119176705,53851.427962893,21549668.30278553,21.4,True
0.1401376972,0.3133574171,43069.6433681168,8874011.937823795,21.39,True
0.2707415909,0.6053966017,18824.7435041939,37761178.03566367,19.96,True
0.1181829909,0.2642652014,84059.7954222488,23569869.265059512,21.76,True
0.1515496636,0.3388753497,45340.698021723,25239197.07000537,21.22,True
0.1160259082,0.2594418179,55857.8655088963,11066822.482933078,21.8,True
0.4972273129,1.1118340719,103693.2291164858,59565423.81061172,18.64,True
0.1401376972,0.3133574171,25338.4390424447,60957922.16334256,21.39,True
0.1401376972,0.3133574171,25338.4390424447,60957922.16334256,21.39,True
0.3195618867,0.7145621017,67452.6486974602,34705366.699706905,19.6,True
0.163137941,0.3647875257,91664.6039967654,9687732.407772891,21.06,True
0.2111324448,0.4721064988,73410.8159253427,24493951.240222663,20.5,True
0.2210828104,0.4943561926,106628.3964990828,34336440.400542505,20.4,True
0.160160338,0.358129403,136976.5366071271,39762833.813747145,21.1,True
0.1272198785,0.2844722965,45474.3862284528,28158250.401465945,21.6,True
0.2783267681,0.6223575734,73280.0035941192,44350271.87022131,19.9,True
0.1925550782,0.4305662442,93858.1208441694,31555551.08411912,20.7,True
0.2016299194,0.4508582062,34706.82412828,42457014.6339409,20.6,True
0.6464798256,1.4455728362,127718.3472828732,36887929.52144503,18.07,True
0.1160259082,0.2594418179,71611.4326189514,7520338.077023211,21.8,True
0.2658,0.5943468684,34056.6286751228,35872031.37485619,20.0,True
0.2170475943,0.4853331752,56064.7892903785,37275841.16661283,20.44,True
0.1058168859,0.2366137501,70026.8311525381,13657634.540908908,22.0,True
0.1243240006,0.2779969165,47245.7143015103,2273022.918391826,21.65,True
0.5254785303,1.1750057146,88763.762378511,68899972.40227605,18.52,True
0.2658,0.5943468684,31571.3781060438,38315474.63093417,20.0,True
0.5553349116,1.2417666126,103575.5387209465,28637525.68450268,18.4,True
0.2538370294,0.5675968529,50748.6477419449,71676116.01050964,20.1,True
0.1764229081,0.3944936153,93302.1395865392,28430746.048266426,20.89,True
0.1160259082,0.2594418179,83389.239852592,69736412.88417374,21.8,True
0.1616422833,0.3614431336,57145.4197065083,68915974.37779719,21.08,True
0.1508533561,0.3373183589,25488.1357649163,29467515.192090444,21.23,True
0.1332155667,0.2978790628,41700.215156198,10105385.216520932,21.5,True
0.1925550782,0.4305662442,31581.2654805092,20752083.26461741,20.7,True
0.1925550782,0.4305662442,31581.2654354843,20752083.339416336,20.7,True
0.1838886721,0.411187571,25914.5376536344,40371997.35765266,20.8,True
0.1165614595,0.2606393469,52083.4337356856,12180290.20038972,21.79,True
0.2526707542,0.5649889822,48449.4644313317,73441070.55878562,20.11,True
0.1332155667,0.2978790628,72786.1551654132,26647840.069745976,21.5,True
0.160160338,0.358129403,38170.8704687353,3071838.638397297,21.1,True
0.1160259082,0.2594418179,117480.537281156,18199722.57156448,21.8,True
0.1332155667,0.2978790628,89472.426723738,3813734.059323699,21.5,True
0.1108038821,0.2477650126,50432.0991101064,23664999.119064417,21.9,True
0.1394938229,0.3119176705,44323.5581655138,31413929.24895497,21.4,True
0.2390864572,0.5346135707,75337.8336375606,71426832.64240877,20.23,True
0.1467421834,0.3281254972,91762.2510502871,41993733.69693393,21.29,True
0.1407845434,0.3148038092,57958.6893692706,33302961.811467007,21.38,True
0.2101623793,0.4699373665,33583.1725018356,19518971.44923385,20.51,True
0.6554732558,1.4656827575,71730.9406600848,24119945.794176023,18.04,True
0.1543671822,0.3451755128,33562.5695797822,72467817.05029513,21.18,True
0.2016299194,0.4508582062,52178.3904518338,33422660.9464503,20.6,True
0.1108038821,0.2477650126,76744.7244977591,41782185.25459676,21.9,True
0.1579628558,0.3532156834,92069.4995778859,67920422.91782875,21.13,True
0.1214940408,0.2716689341,31935.7384407122,26462482.698895853,21.7,True
0.1756123185,0.3926810818,48367.3503277811,25903593.56869465,20.9,True
0.2914439045,0.6516883822,57333.2390525315,47577039.67271074,19.8,True
0.1797028549,0.4018277992,51801.2666838709,6235815.786750767,20.85,True
0.1160259082,0.2594418179,36425.8927993615,7014500.031631616,21.8,True
0.2658,0.5943468684,27175.2479624195,40499893.79768133,20.0,True
0.2968622513,0.6638041738,70504.930300383,64840137.87897275,19.76,True
0.2968622513,0.6638041738,70504.9300898075,64840137.87897275,19.76,True
0.1961349444,0.4385710684,45198.3848573423,38508835.84686418,20.66,True
0.3151773333,0.7047579421,111548.1664690722,52082381.81400056,19.63,True
0.9344476509,2.0894884689,29901.996463218,34914443.90490998,17.27,True
0.1864468183,0.41690776,52183.2960309946,37667026.88084388,20.77,True
0.1289896833,0.2884297004,35742.7230040591,18217877.76906768,21.57,True
0.2016299194,0.4508582062,43661.9193377846,61469570.36560815,20.6,True
0.1529519353,0.3420109247,52287.812976776,20900681.1326956,21.2,True
0.3408434689,0.7621491661,30296.7869665672,42714539.10934348,19.46,True
0.1394938229,0.3119176705,46960.9204102625,3194105.86017573,21.4,True
0.3669061375,0.8204270649,81559.1331496926,69430303.67308892,19.3,True
0.191670368,0.428587972,100897.5326475082,58272913.23343786,20.71,True
0.437074004,0.9773271842,53298.2855179246,59101572.47188623,18.92,True
0.2492039814,0.5572370428,84455.582647599,12115726.572137674,20.14,True
0.3285148278,0.7345814866,48338.2091754932,28131441.2514192,19.54,True
0.283501249,0.6339280645,37892.8363982782,64627539.58870348,19.86,True
0.1332155667,0.2978790628,72993.0995322502,33220606.47861629,21.5,True
0.3841978911,0.8590926012,89080.800523628,55238496.741577655,19.2,True
0.3520099801,0.7871182442,24953.6027657573,60111392.72629313,19.39,True
0.1565146436,0.3499773825,51741.4219437859,4999507.094804883,21.15,True
0.2016299194,0.4508582062,28144.0645230145,56146068.48245634,20.6,True
0.4023045798,0.8995803882,51603.880645872,60562244.48882881,19.1,True
0.1108038821,0.2477650126,46769.9788117354,12602198.76934352,21.9,True
0.6405528629,1.4323197447,62833.715848219,40516836.92332221,18.09,True
0.3195618867,0.7145621017,106146.0890414604,74218922.5308765,19.6,True
0.6288614556,1.4061769631,103105.2239169872,60103858.85788164,18.13,True
0.3346223745,0.7482383761,77818.0879190617,47741800.39385947,19.5,True
0.3737274319,0.8356799428,52812.7788116398,26401709.491715148,19.26,True
0.1813656249,0.4055458661,30152.856342807,26886722.01762404,20.83,True
0.2111324448,0.4721064988,79874.4528801857,22944016.35837999,20.5,True
0.235806068,0.5272783976,46363.29633878,56893011.2756774,20.26,True
0.160160338,0.358129403,38724.1781277118,28609527.15659049,21.1,True
0.1108038821,0.2477650126,91261.5930913586,15629085.446894506,21.9,True
0.2016299194,0.4508582062,18887.4089520985,68234474.90814292,20.6,True
0.5426939457,1.2135005535,72111.0541780933,35757349.348518446,18.45,True
0.3669061375,0.8204270649,95411.5170081134,58655061.02227244,19.3,True
0.1214940408,0.2716689341,65727.3812358524,35079329.74971719,21.7,True
0.2140695897,0.4786741544,62623.6837778509,9525391.088096304,20.47,True
0.2111324448,0.4721064988,63699.9724818752,73856524.56308061,20.5,True
0.1209358264,0.2704207287,40936.3979695488,38361768.21539821,21.71,True
1.3885290704,3.1048453901,46364.0038528475,31347574.934199028,16.41,True
0.1243240006,0.2779969165,37926.1821843371,63342236.35267028,21.65,True
0.1108038821,0.2477650126,59324.1865112437,3893007.646132843,21.9,True
0.2412986969,0.5395602892,128024.6453200678,67496137.4182381,20.21,True
0.1272198785,0.2844722965,78566.7301125685,73641514.02211738,21.6,True
0.5761757511,1.2883681464,73022.6175865024,47915134.86813365,18.32,True
0.1838886721,0.411187571,30179.2883404494,10428526.75845652,20.8,True
0.1214940408,0.2716689341,51589.7861576188,11065224.553284671,21.7,True
0.3151773333,0.7047579421,32687.1102920576,22637860.03892591,19.63,True
0.5553349116,1.2417666126,27573.4342267966,35446725.931947656,18.4,True
0.2538370294,0.5675968529,100092.9662530776,20063760.381796066,20.1,True
0.1460679643,0.3266178974,93883.6085652104,56443510.15751103,21.3,True
0.2272767323,0.5082062231,109571.6548516817,68303605.98376288,20.34,True
0.1654074158,0.3698622257,36649.746317205,23276210.037509702,21.03,True
0.1420872067,0.317716653,63203.2116885086,28263384.20911285,21.36,True
0.573528464,1.2824486324,57670.6076977907,70554227.60846815,18.33,True
0.2231284644,0.4989304142,37469.8653829114,46006983.77263455,20.38,True
0.1838886721,0.411187571,71965.0387653916,69001894.13421704,20.8,True
0.1756123185,0.3926810818,39667.8680758062,20307522.511389267,20.9,True
0.1214940408,0.2716689341,26328.0541205632,71786131.60056889,21.7,True
0.1160259082,0.2594418179,94950.0836533379,25233601.69079333,21.8,True
0.1034081995,0.2312277636,55783.5678741229,23605786.726300567,22.05,True
0.2390864572,0.5346135707,29029.7317980976,32522490.79954645,20.23,True
0.096506147,0.2157943048,48426.8240420222,63591698.23590942,22.2,True
0.1214940408,0.2716689341,104204.2632765941,69168804.92083278,21.7,True
0.8366715019,1.8708543531,39101.7905899891,40181011.75589825,17.51,True
0.2658,0.5943468684,39472.0736252141,69303564.85129789,20.0,True
0.1460679643,0.3266178974,47854.1793958092,25284947.65908068,21.3,True
0.1160259082,0.2594418179,68649.106343692,49309844.412021175,21.8,True
0.1080823992,0.2416795918,47830.2910591288,54425848.18524648,21.954,True
0.2424124811,0.5420507863,41737.6075989564,25634117.97377416,20.2,True
0.1997813652,0.4467247133,50936.1580967083,21761354.15076631,20.62,True
0.6707411893,1.4998228946,63192.3758085208,72669167.46567357,17.99,True
0.1214940408,0.2716689341,75312.1656129953,62674702.65200901,21.7,True
1.0293308202,2.3016536853,60717.6748932764,20730947.404353388,17.06,True
0.1822027706,0.4074177807,49207.749026557,46207679.652452365,20.82,True
0.1214940408,0.2716689341,52996.916023618,42446206.711425945,21.7,True
0.1010543415,0.2259643771,53845.3598226509,6004848.089788248,22.1,True
0.2325706875,0.5200438667,57637.6639240385,72109425.1489002,20.29,True
0.2160503512,0.4831032718,70694.2001228108,7982214.858502783,20.45,True
0.1943367684,0.4345502246,48033.0584865086,6094887.487311942,20.68,True
0.4859090375,1.0865256386,95278.116567892,69984207.11019728,18.69,True
0.1772372393,0.3963145151,22019.2659006565,12843380.60495539,20.88,True
0.3824326621,0.8551454293,61761.4970326243,3956024.282811217,19.21,True
0.2111324448,0.4721064988,52381.5360231067,37243065.54487773,20.5,True
0.1616422833,0.3614431336,59156.3899552486,69153545.63889705,21.08,True
0.1529519353,0.3420109247,104624.2454135436,68536859.64089751,21.2,True
0.1160259082,0.2594418179,54100.6735091004,11919011.521560133,21.8,True
0.1838886721,0.411187571,80692.7504182405,57880310.94705621,20.8,True
0.4836764882,1.0815335068,68892.4839414506,17843559.947708692,18.7,True
0.2016299194,0.4508582062,114169.0777302366,28767408.978722174,20.6,True
0.3602093458,0.8054525833,47612.2748691118,52647696.12783888,19.34,True
0.1214940408,0.2716689341,26536.1958486325,23887629.7716112,21.7,True
0.2210828104,0.4943561926,48444.174826542,10487244.77513938,20.4,True
0.1214940408,0.2716689341,26536.2745718197,23887753.68352692,21.7,True
0.3503926411,0.7835017643,44743.1644732446,23302078.635828186,19.4,True
0.1508533561,0.3373183589,49862.2584434677,6531232.475117549,21.23,True
1.3383046182,2.9925401008,50621.3970833106,41949207.476665854,16.49,True
0.5327886649,1.1913516723,36598.860658427,14733884.447559088,18.49,True
0.1684825693,0.3767384779,38055.4346786782,61983014.38558458,20.99,True
4.1357566488,9.2478330051,69369.863037183,50689199.63444615,14.04,True
0.1394938229,0.3119176705,30600.860589295,58198296.46376416,21.4,True
0.1407845434,0.3148038092,30600.8597399758,58198296.44880438,21.38,True
0.3806755436,0.8512163929,105833.1136036691,72302420.2240434,19.22,True
0.5451989071,1.2191018176,44750.6442580932,48933532.85496934,18.44,True
0.6376097899,1.4257388333,89450.36317399,53275173.87682362,18.1,True
0.8882904164,1.9862777548,105435.0458405561,23260596.56765695,17.38,True
0.2621530873,0.5861921237,74307.6074084328,73845738.63145255,20.03,True
0.1838886721,0.411187571,51038.8240854182,52527270.1716042,20.8,True
0.5041444339,1.1273012246,89370.8827495441,42752185.33853004,18.61,True
0.6033300776,1.3490870665,54562.8968127551,59576798.08074292,18.22,True
0.3195618867,0.7145621017,34933.453160417,18081511.890508328,19.6,True
0.3346223745,0.7482383761,75423.7485184277,73926601.02244002,19.5,True
0.2315021222,0.5176544822,66778.0048162814,68277604.5874152,20.3,True
